Store,Dept,Date,Weekly_Sales,IsHoliday
4,3,2023-09-29,24850.7,0
4,3,2023-10-06,24670.46,0
4,3,2023-10-13,25972.62,0
4,3,2023-10-20,25049.91,0
4,3,2023-10-27,26965.14,0
4,3,2023-11-03,23394.74,0
4,3,2023-11-10,22510.5,0
4,3,2023-11-17,24823.97,0
4,3,2023-11-24,41726.13,1
4,3,2023-12-01,22956.26,0
4,3,2023-12-08,26456.74,0
4,3,2023-12-15,24773.34,0
4,3,2023-12-22,23603.13,0
4,3,2023-12-29,56286.8,1
4,3,2024-01-05,30001.33,0
4,3,2024-01-12,27961.14,0
4,3,2024-01-19,29008.54,0
4,3,2024-01-26,28309.04,0
4,3,2024-02-02,23044.49,0
4,3,2024-02-09,27020.94,1
4,3,2024-02-16,29880.11,0
4,3,2024-02-23,31525.82,0
4,3,2024-03-01,26615.82,0
4,3,2024-03-08,31336.67,0
4,3,2024-03-15,28991.98,0
4,3,2024-03-22,32802.7,0
4,3,2024-03-29,32456.66,0
4,3,2024-04-05,34723.34,0
4,3,2024-04-12,35811.44,0
4,3,2024-04-19,34386.7,0
4,3,2024-04-26,35583.47,0
4,3,2024-05-03,32428.47,0
4,3,2024-05-10,40922.61,0
4,3,2024-05-17,30098.73,0
4,3,2024-05-24,31862.56,0
4,3,2024-05-31,35523.53,0
4,3,2024-06-07,34938.9,0
4,3,2024-06-14,34007.01,0
4,3,2024-06-21,34221.06,0
4,3,2024-06-28,26805.63,0
4,3,2024-07-05,35884.86,0
4,3,2024-07-12,30967.46,0
4,3,2024-07-19,34205.37,0
4,3,2024-07-26,25718.56,0
4,3,2024-08-02,30940.47,0
4,3,2024-08-09,28570.97,0
4,3,2024-08-16,30878.01,0
4,3,2024-08-23,29884.28,0
4,3,2024-08-30,29624.02,0
4,3,2024-09-06,28383.64,1
4,3,2024-09-13,27725.0,0
4,3,2024-09-20,28958.08,0
4,3,2024-09-27,29803.31,0
4,3,2024-10-04,27754.35,0
4,3,2024-10-11,24492.97,0
4,3,2024-10-18,27415.31,0
4,3,2024-10-25,32805.4,0
4,3,2024-11-01,30720.32,0
4,3,2024-11-08,20734.27,0
4,3,2024-11-15,27463.73,0
4,3,2024-11-22,29545.01,0
4,3,2024-11-29,43471.56,1
4,3,2024-12-06,27386.81,0
4,3,2024-12-13,29549.15,0
4,3,2024-12-20,26022.33,0
4,3,2024-12-27,57321.78,1
4,3,2025-01-03,27268.53,0
4,3,2025-01-10,32616.29,0
4,3,2025-01-17,26639.23,0
4,3,2025-01-24,29511.05,0
4,4,2023-02-03,21191.86,0
4,4,2023-02-10,26432.33,1
4,4,2023-02-17,21658.07,0
4,4,2023-02-24,19247.29,0
4,4,2023-03-03,22488.77,0
4,4,2023-03-10,24770.23,0
4,4,2023-03-17,25707.81,0
4,4,2023-03-24,28910.39,0
4,4,2023-03-31,27472.77,0
4,4,2023-04-07,25273.13,0
4,4,2023-04-14,23281.91,0
4,4,2023-04-21,28478.65,0
4,4,2023-04-28,24554.34,0
4,4,2023-05-05,24022.28,0
4,4,2023-05-12,24528.23,0
4,4,2023-05-19,22812.92,0
4,4,2023-05-26,24351.1,0
4,4,2023-06-02,24723.79,0
4,4,2023-06-09,26524.28,0
4,4,2023-06-16,24119.15,0
4,4,2023-06-23,22190.01,0
4,4,2023-06-30,21329.2,0
4,4,2023-07-07,24625.71,0
4,4,2023-07-14,24090.41,0
4,4,2023-07-21,22618.14,0
4,4,2023-07-28,22499.46,0
4,4,2023-08-04,23790.7,0
4,4,2023-08-11,25305.99,0
4,4,2023-08-18,21072.93,0
4,4,2023-08-25,22345.23,0
4,4,2023-09-01,23592.53,0
4,4,2023-09-08,23614.44,1
4,4,2023-09-15,21356.37,0
4,4,2023-09-22,18987.97,0
4,4,2023-09-29,21318.61,0
4,4,2023-10-06,20942.58,0
4,4,2023-10-13,21703.22,0
4,4,2023-10-20,18742.62,0
4,4,2023-10-27,20693.56,0
4,4,2023-11-03,22972.43,0
4,4,2023-11-10,24182.03,0
4,4,2023-11-17,22959.54,0
4,4,2023-11-24,25590.16,1
4,4,2023-12-01,20311.4,0
4,4,2023-12-08,21819.84,0
4,4,2023-12-15,20244.18,0
4,4,2023-12-22,18855.48,0
4,4,2023-12-29,25887.31,1
4,4,2024-01-05,22996.74,0
4,4,2024-01-12,23561.1,0
4,4,2024-01-19,23588.81,0
4,4,2024-01-26,24323.05,0
4,4,2024-02-02,24953.79,0
4,4,2024-02-09,23785.34,1
4,4,2024-02-16,24859.48,0
4,4,2024-02-23,28557.81,0
4,4,2024-03-01,25704.18,0
4,4,2024-03-08,25837.19,0
4,4,2024-03-15,26274.95,0
4,4,2024-03-22,25884.85,0
4,4,2024-03-29,25670.41,0
4,4,2024-04-05,27262.7,0
4,4,2024-04-12,25904.06,0
4,4,2024-04-19,26822.17,0
4,4,2024-04-26,25516.24,0
4,4,2024-05-03,27533.33,0
4,4,2024-05-10,28589.92,0
4,4,2024-05-17,26824.26,0
4,4,2024-05-24,22845.33,0
4,4,2024-05-31,28390.24,0
4,4,2024-06-07,27221.98,0
4,4,2024-06-14,24651.86,0
4,4,2024-06-21,28207.21,0
4,4,2024-06-28,23374.43,0
4,4,2024-07-05,28226.94,0
4,4,2024-07-12,25638.93,0
4,4,2024-07-19,20830.27,0
4,4,2024-07-26,25489.31,0
4,4,2024-08-02,23999.7,0
4,4,2024-08-09,23389.28,0
4,4,2024-08-16,22732.35,0
4,4,2024-08-23,23603.22,0
4,4,2024-08-30,22634.23,0
4,4,2024-09-06,22232.12,1
4,4,2024-09-13,22565.9,0
4,4,2024-09-20,21455.47,0
4,4,2024-09-27,20556.33,0
4,4,2024-10-04,23821.49,0
4,4,2024-10-11,19999.96,0
4,4,2024-10-18,22477.69,0
4,4,2024-10-25,21166.21,0
4,4,2024-11-01,21276.59,0
4,4,2024-11-08,20296.23,0
4,4,2024-11-15,21247.55,0
4,4,2024-11-22,22511.56,0
4,4,2024-11-29,31167.35,1
4,4,2024-12-06,22729.83,0
4,4,2024-12-13,24799.44,0
4,4,2024-12-20,20326.64,0
4,4,2024-12-27,27788.01,1
4,4,2025-01-03,22083.63,0
4,4,2025-01-10,24995.03,0
4,4,2025-01-17,23785.09,0
4,4,2025-01-24,22808.05,0
4,5,2023-02-03,16373.48,0
4,5,2023-02-10,16148.85,1
4,5,2023-02-17,12914.45,0
4,5,2023-02-24,13675.63,0
4,5,2023-03-03,16470.95,0
4,5,2023-03-10,15569.72,0
4,5,2023-03-17,18062.93,0
4,5,2023-03-24,17108.13,0
4,5,2023-03-31,16856.71,0
4,5,2023-04-07,15242.24,0
4,5,2023-04-14,17370.22,0
4,5,2023-04-21,15087.82,0
4,5,2023-04-28,18628.11,0
4,5,2023-05-05,17475.84,0
4,5,2023-05-12,15800.32,0
4,5,2023-05-19,17989.95,0
4,5,2023-05-26,19884.95,0
4,5,2023-06-02,16503.34,0
4,5,2023-06-09,17441.96,0
4,5,2023-06-16,16021.36,0
4,5,2023-06-23,16575.01,0
4,5,2023-06-30,14345.45,0
4,5,2023-07-07,16145.75,0
4,5,2023-07-14,16023.16,0
4,5,2023-07-21,18049.29,0
4,5,2023-07-28,13344.73,0
4,5,2023-08-04,15036.74,0
4,5,2023-08-11,16746.26,0
4,5,2023-08-18,14693.97,0
4,5,2023-08-25,14588.87,0
4,5,2023-09-01,13634.64,0
4,5,2023-09-08,15503.32,1
4,5,2023-09-15,13562.12,0
4,5,2023-09-22,13022.88,0
4,5,2023-09-29,14155.8,0
4,5,2023-10-06,13049.01,0
4,5,2023-10-13,13322.09,0
4,5,2023-10-20,13306.52,0
4,5,2023-10-27,13731.6,0
4,5,2023-11-03,13207.47,0
4,5,2023-11-10,12649.6,0
4,5,2023-11-17,13979.71,0
4,5,2023-11-24,25094.87,1
4,5,2023-12-01,13398.19,0
4,5,2023-12-08,14083.39,0
4,5,2023-12-15,12024.94,0
4,5,2023-12-22,14404.7,0
4,5,2023-12-29,22332.18,1
4,5,2024-01-05,14084.22,0
4,5,2024-01-12,14717.47,0
4,5,2024-01-19,16685.66,0
4,5,2024-01-26,17079.3,0
4,5,2024-02-02,14774.78,0
4,5,2024-02-09,15541.19,1
4,5,2024-02-16,15815.02,0
4,5,2024-02-23,17790.47,0
4,5,2024-03-01,17140.83,0
4,5,2024-03-08,17293.77,0
4,5,2024-03-15,18118.98,0
4,5,2024-03-22,16724.76,0
4,5,2024-03-29,19665.82,0
4,5,2024-04-05,17874.2,0
4,5,2024-04-12,16765.16,0
4,5,2024-04-19,17759.68,0
4,5,2024-04-26,19948.91,0
4,5,2024-05-03,17579.36,0
4,5,2024-05-10,19592.18,0
4,5,2024-05-17,17281.17,0
4,5,2024-05-24,17034.22,0
4,5,2024-05-31,19026.92,0
4,5,2024-06-07,16718.38,0
4,5,2024-06-14,19027.96,0
4,5,2024-06-21,18207.44,0
4,5,2024-06-28,16319.64,0
4,5,2024-07-05,17266.37,0
4,5,2024-07-12,16417.57,0
4,5,2024-07-19,17440.08,0
4,5,2024-07-26,19284.09,0
4,5,2024-08-02,16046.75,0
4,5,2024-08-09,17016.76,0
4,5,2024-08-16,16136.9,0
4,5,2024-08-23,15927.87,0
4,5,2024-08-30,15491.35,0
4,5,2024-09-06,16059.01,1
4,5,2024-09-13,14989.45,0
4,5,2024-09-20,14093.53,0
4,5,2024-09-27,16286.33,0
4,5,2024-10-04,15077.15,0
4,5,2024-10-11,14607.33,0
4,5,2024-10-18,16415.64,0
4,5,2024-10-25,12627.73,0
4,5,2024-11-01,16314.49,0
4,5,2024-11-08,13796.03,0
4,5,2024-11-15,15156.91,0
4,5,2024-11-22,14291.59,0
4,5,2024-11-29,29318.66,1
4,5,2024-12-06,17530.96,0
4,5,2024-12-13,15162.65,0
4,5,2024-12-20,16049.53,0
4,5,2024-12-27,26256.6,1
4,5,2025-01-03,13358.55,0
4,5,2025-01-10,16814.97,0
4,5,2025-01-17,15615.49,0
4,5,2025-01-24,13670.22,0
4,6,2023-02-03,17972.49,0
4,6,2023-02-10,21581.87,1
4,6,2023-02-17,18092.65,0
4,6,2023-02-24,20606.6,0
4,6,2023-03-03,21540.36,0
4,6,2023-03-10,19895.81,0
4,6,2023-03-17,20352.95,0
4,6,2023-03-24,17581.98,0
4,6,2023-03-31,19398.93,0
4,6,2023-04-07,22254.57,0
4,6,2023-04-14,20992.84,0
4,6,2023-04-21,21620.63,0
4,6,2023-04-28,21308.2,0
4,6,2023-05-05,24836.75,0
4,6,2023-05-12,20417.44,0
4,6,2023-05-19,23840.82,0
4,6,2023-05-26,21301.78,0
4,6,2023-06-02,23840.21,0
4,6,2023-06-09,18836.42,0
4,6,2023-06-16,21049.73,0
4,6,2023-06-23,19930.14,0
4,6,2023-06-30,20617.98,0
4,6,2023-07-07,22156.75,0
4,6,2023-07-14,20564.24,0
4,6,2023-07-21,21648.64,0
4,6,2023-07-28,18433.59,0
4,6,2023-08-04,17962.28,0
4,6,2023-08-11,19001.68,0
4,6,2023-08-18,18671.82,0
4,6,2023-08-25,18214.61,0
4,6,2023-09-01,16860.14,0
4,6,2023-09-08,22794.45,1
4,6,2023-09-15,19887.81,0
4,6,2023-09-22,17695.79,0
4,6,2023-09-29,18438.53,0
4,6,2023-10-06,18184.92,0
4,6,2023-10-13,16175.1,0
4,6,2023-10-20,17764.42,0
4,6,2023-10-27,19889.04,0
4,6,2023-11-03,17585.19,0
4,6,2023-11-10,18525.7,0
4,6,2023-11-17,18318.13,0
4,6,2023-11-24,24016.79,1
4,6,2023-12-01,18377.61,0
4,6,2023-12-08,18865.05,0
4,6,2023-12-15,16035.91,0
4,6,2023-12-22,18569.19,0
4,6,2023-12-29,22198.01,1
4,6,2024-01-05,20674.48,0
4,6,2024-01-12,17905.47,0
4,6,2024-01-19,17166.82,0
4,6,2024-01-26,20883.65,0
4,6,2024-02-02,17682.82,0
4,6,2024-02-09,17140.65,1
4,6,2024-02-16,22075.12,0
4,6,2024-02-23,21150.67,0
4,6,2024-03-01,21980.46,0
4,6,2024-03-08,20698.44,0
4,6,2024-03-15,19311.83,0
4,6,2024-03-22,19870.85,0
4,6,2024-03-29,21681.32,0
4,6,2024-04-05,20071.24,0
4,6,2024-04-12,23049.5,0
4,6,2024-04-19,21778.39,0
4,6,2024-04-26,23035.06,0
4,6,2024-05-03,23030.23,0
4,6,2024-05-10,23465.5,0
4,6,2024-05-17,23647.67,0
4,6,2024-05-24,22058.09,0
4,6,2024-05-31,22924.04,0
4,6,2024-06-07,22893.18,0
4,6,2024-06-14,17980.11,0
4,6,2024-06-21,23281.55,0
4,6,2024-06-28,22195.44,0
4,6,2024-07-05,22686.54,0
4,6,2024-07-12,19254.59,0
4,6,2024-07-19,20672.26,0
4,6,2024-07-26,19113.59,0
4,6,2024-08-02,21902.84,0
4,6,2024-08-09,18106.71,0
4,6,2024-08-16,18636.13,0
4,6,2024-08-23,20721.0,0
4,6,2024-08-30,18635.5,0
4,6,2024-09-06,20046.64,1
4,6,2024-09-13,20634.01,0
4,6,2024-09-20,20088.67,0
4,6,2024-09-27,20108.66,0
4,6,2024-10-04,18351.92,0
4,6,2024-10-11,18294.14,0
4,6,2024-10-18,17571.9,0
4,6,2024-10-25,18750.69,0
4,6,2024-11-01,17726.82,0
4,6,2024-11-08,17908.61,0
4,6,2024-11-15,19524.99,0
4,6,2024-11-22,20522.89,0
4,6,2024-11-29,23560.33,1
4,6,2024-12-06,18003.41,0
4,6,2024-12-13,16457.73,0
4,6,2024-12-20,20654.53,0
4,6,2024-12-27,22033.53,1
4,6,2025-01-03,17250.17,0
4,6,2025-01-10,18935.42,0
4,6,2025-01-17,18234.25,0
4,6,2025-01-24,20324.84,0
4,7,2023-02-03,16727.31,0
4,7,2023-02-10,20507.07,1
4,7,2023-02-17,18786.93,0
4,7,2023-02-24,15741.11,0
4,7,2023-03-03,19237.48,0
4,7,2023-03-10,18754.49,0
4,7,2023-03-17,18667.53,0
4,7,2023-03-24,18987.05,0
4,7,2023-03-31,19520.33,0
4,7,2023-04-07,18293.83,0
4,7,2023-04-14,19214.22,0
4,7,2023-04-21,21459.89,0
4,7,2023-04-28,18569.91,0
4,7,2023-05-05,18097.48,0
4,7,2023-05-12,19638.59,0
4,7,2023-05-19,17935.4,0
4,7,2023-05-26,16960.37,0
4,7,2023-06-02,19055.05,0
4,7,2023-06-09,21749.49,0
4,7,2023-06-16,19300.63,0
4,7,2023-06-23,19480.75,0
4,7,2023-06-30,15787.98,0
4,7,2023-07-07,19497.77,0
4,7,2023-07-14,18767.89,0
4,7,2023-07-21,17429.01,0
4,7,2023-07-28,18441.28,0
4,7,2023-08-04,18190.37,0
4,7,2023-08-11,16210.82,0
4,7,2023-08-18,17945.18,0
4,7,2023-08-25,18909.6,0
4,7,2023-09-01,16732.4,0
4,7,2023-09-08,16517.28,1
4,7,2023-09-15,17800.26,0
4,7,2023-09-22,14880.59,0
4,7,2023-09-29,17117.85,0
4,7,2023-10-06,15366.38,0
4,7,2023-10-13,16475.54,0
4,7,2023-10-20,15379.79,0
4,7,2023-10-27,15352.65,0
4,7,2023-11-03,18049.39,0
4,7,2023-11-10,14309.77,0
4,7,2023-11-17,16827.5,0
4,7,2023-11-24,22798.44,1
4,7,2023-12-01,14683.01,0
4,7,2023-12-08,14892.77,0
4,7,2023-12-15,15773.12,0
4,7,2023-12-22,17209.7,0
4,7,2023-12-29,21074.18,1
4,7,2024-01-05,16262.82,0
4,7,2024-01-12,16600.52,0
4,7,2024-01-19,17773.93,0
4,7,2024-01-26,21234.44,0
4,7,2024-02-02,17229.7,0
4,7,2024-02-09,20365.93,1
4,7,2024-02-16,20184.37,0
4,7,2024-02-23,19428.64,0
4,7,2024-03-01,18350.24,0
4,7,2024-03-08,19446.13,0
4,7,2024-03-15,18985.77,0
4,7,2024-03-22,20974.88,0
4,7,2024-03-29,25128.74,0
4,7,2024-04-05,21775.26,0
4,7,2024-04-12,20840.89,0
4,7,2024-04-19,19984.53,0
4,7,2024-04-26,18908.9,0
4,7,2024-05-03,22477.54,0
4,7,2024-05-10,22398.33,0
4,7,2024-05-17,20431.74,0
4,7,2024-05-24,23224.88,0
4,7,2024-05-31,21121.04,0
4,7,2024-06-07,22270.82,0
4,7,2024-06-14,21322.24,0
4,7,2024-06-21,20368.04,0
4,7,2024-06-28,18906.46,0
4,7,2024-07-05,20024.01,0
4,7,2024-07-12,21382.86,0
4,7,2024-07-19,18989.49,0
4,7,2024-07-26,20233.79,0
4,7,2024-08-02,17622.21,0
4,7,2024-08-09,20228.02,0
4,7,2024-08-16,19260.05,0
4,7,2024-08-23,16763.19,0
4,7,2024-08-30,17987.08,0
4,7,2024-09-06,22564.67,1
4,7,2024-09-13,16367.5,0
4,7,2024-09-20,17626.95,0
4,7,2024-09-27,20574.24,0
4,7,2024-10-04,16512.76,0
4,7,2024-10-11,18046.43,0
4,7,2024-10-18,17657.21,0
4,7,2024-10-25,16454.5,0
4,7,2024-11-01,17497.25,0
4,7,2024-11-08,16694.25,0
4,7,2024-11-15,16891.06,0
4,7,2024-11-22,15171.32,0
4,7,2024-11-29,21094.83,1
4,7,2024-12-06,17890.12,0
4,7,2024-12-13,19579.55,0
4,7,2024-12-20,19081.64,0
4,7,2024-12-27,25445.04,1
4,7,2025-01-03,18026.04,0
4,7,2025-01-10,16802.72,0
4,7,2025-01-17,18929.98,0
4,7,2025-01-24,19882.21,0
4,8,2023-02-03,22448.99,0
4,8,2023-02-10,20903.23,1
4,8,2023-02-17,18958.6,0
4,8,2023-02-24,18292.16,0
4,8,2023-03-03,20619.44,0
4,8,2023-03-10,22623.37,0
4,8,2023-03-17,21123.1,0
4,8,2023-03-24,22681.53,0
4,8,2023-03-31,21631.71,0
4,8,2023-04-07,23401.78,0
4,8,2023-04-14,19436.7,0
4,8,2023-04-21,25278.79,0
4,8,2023-04-28,20487.67,0
4,8,2023-05-05,23971.17,0
4,8,2023-05-12,22064.31,0
4,8,2023-05-19,22327.04,0
4,8,2023-05-26,22048.15,0
4,8,2023-06-02,22852.25,0
4,8,2023-06-09,23090.41,0
4,8,2023-06-16,23999.6,0
4,8,2023-06-23,24422.5,0
4,8,2023-06-30,22327.19,0
4,8,2023-07-07,24480.02,0
4,8,2023-07-14,21448.35,0
4,8,2023-07-21,22851.31,0
4,8,2023-07-28,21489.07,0
4,8,2023-08-04,19608.73,0
4,8,2023-08-11,20535.87,0
4,8,2023-08-18,20782.58,0
4,8,2023-08-25,19671.36,0
4,8,2023-09-01,20121.25,0
4,8,2023-09-08,23158.76,1
4,8,2023-09-15,14556.88,0
4,8,2023-09-22,21387.97,0
4,8,2023-09-29,18252.69,0
4,8,2023-10-06,17345.78,0
4,8,2023-10-13,16810.37,0
4,8,2023-10-20,17912.49,0
4,8,2023-10-27,17552.17,0
4,8,2023-11-03,17303.28,0
4,8,2023-11-10,17425.96,0
4,8,2023-11-17,19297.15,0
4,8,2023-11-24,28750.88,1
4,8,2023-12-01,20467.11,0
4,8,2023-12-08,18392.09,0
4,8,2023-12-15,19340.29,0
4,8,2023-12-22,20085.55,0
4,8,2023-12-29,25112.54,1
4,8,2024-01-05,21347.18,0
4,8,2024-01-12,22058.85,0
4,8,2024-01-19,20722.24,0
4,8,2024-01-26,18940.35,0
4,8,2024-02-02,20776.51,0
4,8,2024-02-09,19124.91,1
4,8,2024-02-16,22083.82,0
4,8,2024-02-23,22733.02,0
4,8,2024-03-01,22102.21,0
4,8,2024-03-08,23331.04,0
4,8,2024-03-15,23937.44,0
4,8,2024-03-22,23898.17,0
4,8,2024-03-29,21369.06,0
4,8,2024-04-05,23352.66,0
4,8,2024-04-12,24783.46,0
4,8,2024-04-19,27169.37,0
4,8,2024-04-26,23685.6,0
4,8,2024-05-03,25333.67,0
4,8,2024-05-10,25984.21,0
4,8,2024-05-17,23873.45,0
4,8,2024-05-24,26417.05,0
4,8,2024-05-31,26415.21,0
4,8,2024-06-07,26613.56,0
4,8,2024-06-14,24677.22,0
4,8,2024-06-21,28070.65,0
4,8,2024-06-28,22242.97,0
4,8,2024-07-05,27088.67,0
4,8,2024-07-12,24302.47,0
4,8,2024-07-19,25047.64,0
4,8,2024-07-26,21766.54,0
4,8,2024-08-02,23539.21,0
4,8,2024-08-09,24243.88,0
4,8,2024-08-16,19605.9,0
4,8,2024-08-23,20919.41,0
4,8,2024-08-30,17346.16,0
4,8,2024-09-06,23197.11,1
4,8,2024-09-13,20102.1,0
4,8,2024-09-20,24995.82,0
4,8,2024-09-27,22845.73,0
4,8,2024-10-04,17648.11,0
4,8,2024-10-11,20720.45,0
4,8,2024-10-18,21031.76,0
4,8,2024-10-25,19202.42,0
4,8,2024-11-01,20023.99,0
4,8,2024-11-08,20224.97,0
4,8,2024-11-15,17732.03,0
4,8,2024-11-22,18346.37,0
4,8,2024-11-29,26092.47,1
4,8,2024-12-06,19198.68,0
4,8,2024-12-13,19273.18,0
4,8,2024-12-20,20690.39,0
4,8,2024-12-27,28866.61,1
4,8,2025-01-03,24217.7,0
4,8,2025-01-10,20551.89,0
4,8,2025-01-17,22448.11,0
4,8,2025-01-24,21823.59,0
4,9,2023-02-03,11626.04,0
4,9,2023-02-10,10575.87,1
4,9,2023-02-17,13223.45,0
4,9,2023-02-24,10055.62,0
4,9,2023-03-03,13411.8,0
4,9,2023-03-10,12035.65,0
4,9,2023-03-17,12629.75,0
4,9,2023-03-24,13533.67,0
4,9,2023-03-31,13193.88,0
4,9,2023-04-07,11722.33,0
4,9,2023-04-14,13136.62,0
4,9,2023-04-21,14484.76,0
4,9,2023-04-28,11752.21,0
4,9,2023-05-05,14827.42,0
4,9,2023-05-12,13078.93,0
4,9,2023-05-19,12237.08,0
4,9,2023-05-26,11742.28,0
4,9,2023-06-02,12371.79,0
4,9,2023-06-09,10569.81,0
4,9,2023-06-16,12032.53,0
4,9,2023-06-23,12087.24,0
4,9,2023-06-30,11182.7,0
4,9,2023-07-07,12834.33,0
4,9,2023-07-14,11766.03,0
4,9,2023-07-21,11231.93,0
4,9,2023-07-28,11382.6,0
4,9,2023-08-04,11864.54,0
4,9,2023-08-11,11453.04,0
4,9,2023-08-18,10607.64,0
4,9,2023-08-25,11205.23,0
4,9,2023-09-01,10911.92,0
4,9,2023-09-08,11122.08,1
4,9,2023-09-15,11207.15,0
4,9,2023-09-22,11092.14,0
4,9,2023-09-29,10324.04,0
4,9,2023-10-06,11010.44,0
4,9,2023-10-13,9575.66,0
4,9,2023-10-20,9568.37,0
4,9,2023-10-27,10130.72,0
4,9,2023-11-03,11582.06,0
4,9,2023-11-10,10503.28,0
4,9,2023-11-17,10183.94,0
4,9,2023-11-24,15693.46,1
4,9,2023-12-01,11703.56,0
4,9,2023-12-08,12574.78,0
4,9,2023-12-15,10347.3,0
4,9,2023-12-22,10041.08,0
4,9,2023-12-29,13647.46,1
4,9,2024-01-05,10513.15,0
4,9,2024-01-12,13788.29,0
4,9,2024-01-19,11889.27,0
4,9,2024-01-26,12217.81,0
4,9,2024-02-02,11527.55,0
4,9,2024-02-09,11597.92,1
4,9,2024-02-16,13360.93,0
4,9,2024-02-23,10851.25,0
4,9,2024-03-01,11545.85,0
4,9,2024-03-08,12620.03,0
4,9,2024-03-15,14438.58,0
4,9,2024-03-22,12777.4,0
4,9,2024-03-29,13741.1,0
4,9,2024-04-05,13437.26,0
4,9,2024-04-12,14897.89,0
4,9,2024-04-19,11848.79,0
4,9,2024-04-26,14421.3,0
4,9,2024-05-03,13431.55,0
4,9,2024-05-10,14667.18,0
4,9,2024-05-17,12749.2,0
4,9,2024-05-24,13635.83,0
4,9,2024-05-31,13443.77,0
4,9,2024-06-07,12400.23,0
4,9,2024-06-14,12018.31,0
4,9,2024-06-21,12665.24,0
4,9,2024-06-28,13296.2,0
4,9,2024-07-05,12235.56,0
4,9,2024-07-12,12538.5,0
4,9,2024-07-19,10805.09,0
4,9,2024-07-26,12192.8,0
4,9,2024-08-02,13418.52,0
4,9,2024-08-09,12930.41,0
4,9,2024-08-16,11995.06,0
4,9,2024-08-23,12155.36,0
4,9,2024-08-30,10993.96,0
4,9,2024-09-06,15750.52,1
4,9,2024-09-13,11659.66,0
4,9,2024-09-20,13756.62,0
4,9,2024-09-27,10683.31,0
4,9,2024-10-04,10096.13,0
4,9,2024-10-11,10525.63,0
4,9,2024-10-18,10924.4,0
4,9,2024-10-25,13154.84,0
4,9,2024-11-01,10855.3,0
4,9,2024-11-08,10365.3,0
4,9,2024-11-15,10375.04,0
4,9,2024-11-22,12273.67,0
4,9,2024-11-29,14285.23,1
4,9,2024-12-06,9730.25,0
4,9,2024-12-13,10531.63,0
4,9,2024-12-20,13336.73,0
4,9,2024-12-27,14438.51,1
4,9,2025-01-03,13859.84,0
4,9,2025-01-10,14159.78,0
4,9,2025-01-17,12399.21,0
4,9,2025-01-24,12616.1,0
4,10,2023-02-03,12939.32,0
4,10,2023-02-10,13474.27,1
4,10,2023-02-17,12337.85,0
4,10,2023-02-24,12517.85,0
4,10,2023-03-03,12427.6,0
4,10,2023-03-10,15872.04,0
4,10,2023-03-17,12936.46,0
4,10,2023-03-24,17276.99,0
4,10,2023-03-31,14208.72,0
4,10,2023-04-07,17330.77,0
4,10,2023-04-14,14872.96,0
4,10,2023-04-21,13472.64,0
4,10,2023-04-28,17049.22,0
4,10,2023-05-05,17234.08,0
4,10,2023-05-12,14382.87,0
4,10,2023-05-19,15082.33,0
4,10,2023-05-26,14336.21,0
4,10,2023-06-02,15247.65,0
4,10,2023-06-09,15446.24,0
4,10,2023-06-16,14784.15,0
4,10,2023-06-23,12894.84,0
4,10,2023-06-30,14258.14,0
4,10,2023-07-07,15633.92,0
4,10,2023-07-14,14392.26,0
4,10,2023-07-21,14084.71,0
4,10,2023-07-28,13220.23,0
4,10,2023-08-04,13412.37,0
4,10,2023-08-11,15485.26,0
4,10,2023-08-18,12482.74,0
4,10,2023-08-25,14340.88,0
4,10,2023-09-01,13441.48,0
4,10,2023-09-08,15842.65,1
4,10,2023-09-15,12722.5,0
4,10,2023-09-22,12957.77,0
4,10,2023-09-29,12319.32,0
4,10,2023-10-06,13104.51,0
4,10,2023-10-13,13163.88,0
4,10,2023-10-20,14855.2,0
4,10,2023-10-27,12917.2,0
4,10,2023-11-03,10707.48,0
4,10,2023-11-10,13850.86,0
4,10,2023-11-17,12519.83,0
4,10,2023-11-24,31168.78,1
4,10,2023-12-01,12389.67,0
4,10,2023-12-08,13791.21,0
4,10,2023-12-15,12559.49,0
4,10,2023-12-22,13356.1,0
4,10,2023-12-29,27644.23,1
4,10,2024-01-05,14720.86,0
4,10,2024-01-12,14032.48,0
4,10,2024-01-19,16985.36,0
4,10,2024-01-26,13977.68,0
4,10,2024-02-02,12748.76,0
4,10,2024-02-09,13180.04,1
4,10,2024-02-16,16871.47,0
4,10,2024-02-23,15222.09,0
4,10,2024-03-01,15729.27,0
4,10,2024-03-08,15052.85,0
4,10,2024-03-15,15349.06,0
4,10,2024-03-22,15085.45,0
4,10,2024-03-29,16866.19,0
4,10,2024-04-05,16259.31,0
4,10,2024-04-12,17071.84,0
4,10,2024-04-19,17034.74,0
4,10,2024-04-26,16078.83,0
4,10,2024-05-03,14735.04,0
4,10,2024-05-10,14627.39,0
4,10,2024-05-17,20712.93,0
4,10,2024-05-24,18600.54,0
4,10,2024-05-31,18343.37,0
4,10,2024-06-07,15587.98,0
4,10,2024-06-14,16377.85,0
4,10,2024-06-21,15174.61,0
4,10,2024-06-28,14395.47,0
4,10,2024-07-05,15168.7,0
4,10,2024-07-12,17410.46,0
4,10,2024-07-19,16598.6,0
4,10,2024-07-26,14165.89,0
4,10,2024-08-02,14777.3,0
4,10,2024-08-09,15856.43,0
4,10,2024-08-16,14088.94,0
4,10,2024-08-23,14665.28,0
